MATERIAL,year_month,QTY_BASEUOM_SUM,SALES_SUM,H1,CHNL_NAME
105,2018-09,2,25.0,Bakery,B2B
105,2018-10,2,27.08,Bakery,B2B
105,2018-11,4,53.52,Bakery,B2B
105,2018-12,10,104.9,Bakery,B2B
105,2019-01,772,8119.44,Bakery,B2B
105,2019-02,598,6378.1,Bakery,B2B
105,2019-03,861,8742.59,Bakery,B2B
105,2019-04,920,9698.63,Bakery,B2B
105,2019-05,1023,10341.69,Bakery,B2B
105,2019-06,699,7774.87,Bakery,B2B
105,2019-07,1153,12724.28,Bakery,B2B
105,2019-08,1142,12586.74,Bakery,B2B
105,2019-09,763,8152.64,Bakery,B2B
105,2019-10,1474,14661.04,Bakery,B2B
105,2019-11,1240,12697.62,Bakery,B2B
105,2019-12,1192,12342.85,Bakery,B2B
105,2020-01,967,10066.15,Bakery,B2B
105,2020-02,786,8540.76,Bakery,B2B
105,2020-03,747,8188.15,Bakery,B2B
105,2020-04,418,4858.74,Bakery,B2B
105,2020-05,637,7496.79,Bakery,B2B
105,2020-06,680,8157.19,Bakery,B2B
105,2020-07,803,9332.25,Bakery,B2B
105,2020-08,848,10021.33,Bakery,B2B
105,2020-09,794,9330.54,Bakery,B2B
105,2020-10,894,10508.21,Bakery,B2B
105,2020-11,671,7954.53,Bakery,B2B
105,2020-12,712,8385.72,Bakery,B2B
105,2021-01,809,9519.47,Bakery,B2B
105,2021-02,1060,12590.84,Bakery,B2B
105,2021-03,1245,14718.94,Bakery,B2B
105,2021-04,1114,13185.98,Bakery,B2B
105,2021-05,753,9228.06,Bakery,B2B
105,2021-06,788,9390.63,Bakery,B2B
105,2021-07,850,10290.2,Bakery,B2B
105,2021-08,731,8650.25,Bakery,B2B
105,2021-09,880,10127.03,Bakery,B2B
105,2021-10,988,11038.87,Bakery,B2B
105,2021-11,985,11767.47,Bakery,B2B
105,2021-12,1273,18484.74,Bakery,B2B
105,2022-01,898,13987.62,Bakery,B2B
105,2022-02,781,11733.72,Bakery,B2B
105,2022-03,1157,16856.82,Bakery,B2B
105,2022-04,1728,23115.1,Bakery,B2B
105,2022-05,879,11002.78,Bakery,B2B
105,2022-06,661,10542.2,Bakery,B2B
105,2022-07,208,3449.34,Bakery,B2B
105,2022-08,1042,18127.68,Bakery,B2B
105,2022-09,981,16961.7,Bakery,B2B
105,2022-10,1277,22478.5,Bakery,B2B
105,2022-11,1493,26541.24,Bakery,B2B
105,2022-12,1086,19356.24,Bakery,B2B
105,2023-01,819,14881.12,Bakery,B2B
105,2023-02,987,19235.65,Bakery,B2B
105,2023-03,1152,25014.92,Bakery,B2B
105,2023-04,1312,27729.16,Bakery,B2B
105,2023-05,1628,33630.56,Bakery,B2B
105,2023-06,835,19526.64,Bakery,B2B
105,2023-07,777,18308.5,Bakery,B2B
105,2023-08,1100,26076.48,Bakery,B2B
105,2023-09,3398,46395.02,Bakery,B2B
105,2023-10,966,22827.75,Bakery,B2B
105,2023-11,1296,30675.76,Bakery,B2B
105,2023-12,1352,26301.75,Bakery,B2B
105,2024-01,596,14270.67,Bakery,B2B
105,2024-02,673,15409.14,Bakery,B2B
105,2024-03,1109,25458.04,Bakery,B2B
105,2024-04,945,21513.15,Bakery,B2B
105,2024-05,1762,40494.85,Bakery,B2B
105,2024-06,35,822.5,Bakery,B2B
105,2024-07,16,376.0,Bakery,B2B
105,2019-02,1,14.21,Bakery,Ecomm
105,2019-04,1,12.95,Bakery,Ecomm
105,2019-06,1,12.95,Bakery,Ecomm
105,2019-11,2,25.9,Bakery,Ecomm
105,2020-03,12,171.93,Bakery,Ecomm
105,2020-04,90,1385.55,Bakery,Ecomm
105,2020-05,69,1122.57,Bakery,Ecomm
105,2020-06,64,1038.06,Bakery,Ecomm
105,2020-07,26,409.68,Bakery,Ecomm
105,2020-08,25,388.73,Bakery,Ecomm
105,2020-09,26,400.79,Bakery,Ecomm
105,2020-10,19,301.17,Bakery,Ecomm
105,2020-11,22,350.89,Bakery,Ecomm
105,2020-12,7,112.82,Bakery,Ecomm
105,2021-01,14,218.48,Bakery,Ecomm
105,2021-02,22,345.57,Bakery,Ecomm
105,2021-03,19,298.82,Bakery,Ecomm
105,2021-04,28,395.09,Bakery,Ecomm
105,2021-05,17,253.44,Bakery,Ecomm
105,2021-06,37,537.71,Bakery,Ecomm
105,2021-07,28,416.55,Bakery,Ecomm
105,2021-08,24,390.77,Bakery,Ecomm
105,2021-09,22,352.62,Bakery,Ecomm
105,2021-10,17,274.68,Bakery,Ecomm
105,2021-11,3,50.05,Bakery,Ecomm
105,2021-12,21,389.12,Bakery,Ecomm
105,2022-01,14,254.6,Bakery,Ecomm
105,2022-02,6,104.55,Bakery,Ecomm
105,2022-03,18,337.93,Bakery,Ecomm
105,2022-04,14,267.63,Bakery,Ecomm
105,2022-05,9,169.14,Bakery,Ecomm
105,2022-06,6,115.5,Bakery,Ecomm
105,2022-07,4,74.9,Bakery,Ecomm
105,2022-08,15,285.34000000000003,Bakery,Ecomm
105,2022-09,14,261.15,Bakery,Ecomm
105,2022-10,11,197.41,Bakery,Ecomm
105,2022-11,12,227.0,Bakery,Ecomm
105,2022-12,22,418.09,Bakery,Ecomm
105,2023-01,9,168.97,Bakery,Ecomm
105,2023-02,3,85.26,Bakery,Ecomm
105,2023-03,9,257.96000000000004,Bakery,Ecomm
105,2023-04,3,85.19,Bakery,Ecomm
105,2023-05,4,109.6,Bakery,Ecomm
105,2023-06,2,56.72,Bakery,Ecomm
105,2023-07,5,136.13,Bakery,Ecomm
105,2023-08,9,236.26,Bakery,Ecomm
105,2023-09,7,201.12,Bakery,Ecomm
105,2023-10,3,83.82,Bakery,Ecomm
105,2023-11,8,236.33,Bakery,Ecomm
105,2023-12,1,27.34,Bakery,Ecomm
105,2024-01,6,157.64,Bakery,Ecomm
105,2024-02,4,97.89,Bakery,Ecomm
105,2024-03,6,149.32999999999998,Bakery,Ecomm
105,2024-04,7,173.85000000000002,Bakery,Ecomm
105,2024-05,7,173.77,Bakery,Ecomm
105,2019-01,32,295.79999999999995,Bakery,Export_Re-Export
105,2019-02,40,458.0,Bakery,Export_Re-Export
105,2019-05,18,237.6,Bakery,Export_Re-Export
105,2019-07,15,145.77,Bakery,Export_Re-Export
105,2019-08,16,151.2,Bakery,Export_Re-Export
105,2019-10,14,146.2,Bakery,Export_Re-Export
105,2019-11,27,280.85,Bakery,Export_Re-Export
105,2019-12,19,203.95,Bakery,Export_Re-Export
105,2020-01,35,304.36,Bakery,Export_Re-Export
105,2020-02,110,796.0,Bakery,Export_Re-Export
105,2020-03,26,277.05,Bakery,Export_Re-Export
105,2020-04,32,330.85,Bakery,Export_Re-Export
105,2020-05,62,623.1,Bakery,Export_Re-Export
105,2020-06,32,323.1,Bakery,Export_Re-Export
105,2020-07,17,173.1,Bakery,Export_Re-Export
105,2020-08,18,199.65,Bakery,Export_Re-Export
105,2020-09,2,23.1,Bakery,Export_Re-Export
105,2020-10,111,1067.05,Bakery,Export_Re-Export
105,2020-11,36,372.3,Bakery,Export_Re-Export
105,2020-12,10,72.0,Bakery,Export_Re-Export
105,2021-01,224,2161.7,Bakery,Export_Re-Export
105,2021-02,163,1267.35,Bakery,Export_Re-Export
105,2021-03,29,247.95,Bakery,Export_Re-Export
105,2021-04,5,57.75,Bakery,Export_Re-Export
105,2021-05,30,299.75,Bakery,Export_Re-Export
105,2021-06,110,811.76,Bakery,Export_Re-Export
105,2021-07,7,74.95,Bakery,Export_Re-Export
105,2021-08,18,160.0,Bakery,Export_Re-Export
105,2021-09,22,204.0,Bakery,Export_Re-Export
105,2021-10,405,3725.82,Bakery,Export_Re-Export
105,2021-11,6,66.0,Bakery,Export_Re-Export
105,2021-12,33,325.0,Bakery,Export_Re-Export
105,2022-01,72,236.2,Bakery,Export_Re-Export
105,2022-02,7,93.8,Bakery,Export_Re-Export
105,2022-03,9,120.6,Bakery,Export_Re-Export
105,2022-04,11,147.4,Bakery,Export_Re-Export
105,2022-05,1,13.4,Bakery,Export_Re-Export
105,2022-06,45,603.0,Bakery,Export_Re-Export
105,2022-07,5,67.0,Bakery,Export_Re-Export
105,2022-08,157,2103.8,Bakery,Export_Re-Export
105,2022-09,12,160.8,Bakery,Export_Re-Export
105,2022-10,23,313.8,Bakery,Export_Re-Export
105,2022-11,1203,16148.2,Bakery,Export_Re-Export
105,2022-12,41,593.4,Bakery,Export_Re-Export
105,2023-01,12,169.8,Bakery,Export_Re-Export
105,2023-02,12,149.20000000000002,Bakery,Export_Re-Export
105,2023-03,95,1353.0,Bakery,Export_Re-Export
105,2023-04,4,53.6,Bakery,Export_Re-Export
105,2023-05,31,429.4,Bakery,Export_Re-Export
105,2023-06,305,4087.0,Bakery,Export_Re-Export
105,2023-07,25,335.0,Bakery,Export_Re-Export
105,2023-09,22,304.0,Bakery,Export_Re-Export
105,2023-10,510,7401.25,Bakery,Export_Re-Export
105,2023-11,5,84.25,Bakery,Export_Re-Export
105,2023-12,6,101.1,Bakery,Export_Re-Export
105,2024-01,6,130.8,Bakery,Export_Re-Export
105,2024-02,647,9932.1,Bakery,Export_Re-Export
105,2024-03,6,100.8,Bakery,Export_Re-Export
105,2024-04,6,87.3,Bakery,Export_Re-Export
105,2024-05,255,3931.9,Bakery,Export_Re-Export
105,2018-12,38,522.76,Bakery,Retail
105,2019-01,417,5627.82,Bakery,Retail
105,2019-02,357,4824.89,Bakery,Retail
105,2019-03,429,5816.74,Bakery,Retail
105,2019-04,464,5633.12,Bakery,Retail
105,2019-05,506,6253.8,Bakery,Retail
105,2019-06,413,5103.16,Bakery,Retail
105,2019-07,396,4800.25,Bakery,Retail
105,2019-08,545,6690.54,Bakery,Retail
105,2019-09,651,7972.22,Bakery,Retail
105,2019-10,547,6689.42,Bakery,Retail
105,2019-11,477,5850.84,Bakery,Retail
105,2019-12,502,6169.46,Bakery,Retail
105,2020-01,459,6047.59,Bakery,Retail
105,2020-02,560,8021.74,Bakery,Retail
105,2020-03,763,11234.0,Bakery,Retail
105,2020-04,850,13897.07,Bakery,Retail
105,2020-05,917,14963.65,Bakery,Retail
105,2020-06,670,10842.93,Bakery,Retail
105,2020-07,610,9866.24,Bakery,Retail
105,2020-08,636,10254.13,Bakery,Retail
105,2020-09,487,7877.74,Bakery,Retail
105,2020-10,536,8671.01,Bakery,Retail
105,2020-11,386,6219.11,Bakery,Retail
105,2020-12,196,3134.54,Bakery,Retail
105,2021-01,368,5958.71,Bakery,Retail
105,2021-02,355,5759.5,Bakery,Retail
105,2021-03,397,6386.16,Bakery,Retail
105,2021-04,382,6005.93,Bakery,Retail
105,2021-05,462,7149.97,Bakery,Retail
105,2021-06,410,6511.03,Bakery,Retail
105,2021-07,343,5458.53,Bakery,Retail
105,2021-08,335,5357.06,Bakery,Retail
105,2021-09,322,5142.35,Bakery,Retail
105,2021-10,350,5572.54,Bakery,Retail
105,2021-11,307,5249.96,Bakery,Retail
105,2021-12,336,6342.42,Bakery,Retail
105,2022-01,243,4546.76,Bakery,Retail
105,2022-02,262,4903.08,Bakery,Retail
105,2022-03,263,4935.28,Bakery,Retail
105,2022-04,242,4590.62,Bakery,Retail
105,2022-05,201,3762.57,Bakery,Retail
105,2022-06,168,3169.99,Bakery,Retail
105,2022-07,121,2254.41,Bakery,Retail
105,2022-08,241,4532.13,Bakery,Retail
105,2022-09,275,5166.94,Bakery,Retail
105,2022-10,229,4229.27,Bakery,Retail
105,2022-11,263,4939.27,Bakery,Retail
105,2022-12,255,4794.3,Bakery,Retail
105,2023-01,241,4475.1,Bakery,Retail
105,2023-02,161,4526.46,Bakery,Retail
105,2023-03,110,3135.14,Bakery,Retail
105,2023-04,130,3680.11,Bakery,Retail
105,2023-05,107,2932.6,Bakery,Retail
105,2023-06,120,3428.23,Bakery,Retail
105,2023-07,83,2364.66,Bakery,Retail
105,2023-08,111,3171.61,Bakery,Retail
105,2023-09,111,3204.06,Bakery,Retail
105,2023-10,89,2563.65,Bakery,Retail
105,2023-11,102,2973.3,Bakery,Retail
105,2023-12,97,2807.29,Bakery,Retail
105,2024-01,84,2282.79,Bakery,Retail
105,2024-02,85,2078.31,Bakery,Retail
105,2024-03,100,2416.2,Bakery,Retail
105,2024-04,95,2255.72,Bakery,Retail
105,2024-05,103,2492.34,Bakery,Retail
112,2018-10,8,360.0,Bakery,B2B
112,2019-01,311,13131.35,Bakery,B2B
112,2019-02,259,11002.85,Bakery,B2B
112,2019-03,290,11856.35,Bakery,B2B
112,2019-04,566,23974.47,Bakery,B2B
112,2019-05,363,15502.12,Bakery,B2B
112,2019-06,100,4250.0,Bakery,B2B
112,2019-07,363,15616.71,Bakery,B2B
112,2019-08,342,14580.22,Bakery,B2B
112,2019-09,328,14018.67,Bakery,B2B
112,2019-10,442,19007.21,Bakery,B2B
112,2019-11,541,23042.34,Bakery,B2B
112,2019-12,312,13222.84,Bakery,B2B
112,2020-01,391,16432.64,Bakery,B2B
112,2020-02,244,10384.18,Bakery,B2B
112,2020-03,111,4664.67,Bakery,B2B
112,2020-04,39,1587.97,Bakery,B2B
112,2020-05,54,2259.57,Bakery,B2B
112,2020-06,39,1599.17,Bakery,B2B
112,2020-07,55,2574.6,Bakery,B2B
112,2020-08,97,4362.0,Bakery,B2B
112,2020-09,177,7793.4,Bakery,B2B
112,2020-10,220,9569.5,Bakery,B2B
112,2020-11,256,11164.0,Bakery,B2B
112,2020-12,380,17036.57,Bakery,B2B
112,2021-01,473,21585.69,Bakery,B2B
112,2021-02,290,13432.26,Bakery,B2B
112,2021-03,166,7242.14,Bakery,B2B
112,2021-04,317,13956.81,Bakery,B2B
112,2021-05,272,11921.61,Bakery,B2B
112,2021-06,168,7723.17,Bakery,B2B
112,2021-07,275,13003.7,Bakery,B2B
112,2021-08,432,19253.7,Bakery,B2B
112,2021-09,154,7132.3,Bakery,B2B
112,2021-10,239,10489.3,Bakery,B2B
112,2021-11,533,23202.8,Bakery,B2B
112,2021-12,645,35314.45,Bakery,B2B
112,2022-01,118,6616.4,Bakery,B2B
112,2022-02,101,5602.4,Bakery,B2B
112,2022-03,145,7867.3,Bakery,B2B
112,2022-04,267,14536.5,Bakery,B2B
112,2022-05,303,16580.7,Bakery,B2B
112,2022-06,255,13713.3,Bakery,B2B
112,2022-07,564,31279.2,Bakery,B2B
112,2022-08,508,28305.4,Bakery,B2B
112,2022-09,217,11629.3,Bakery,B2B
112,2022-10,556,30170.9,Bakery,B2B
112,2022-11,336,17990.2,Bakery,B2B
112,2022-12,500,27356.2,Bakery,B2B
112,2023-01,277,15456.6,Bakery,B2B
112,2023-02,992,59262.1,Bakery,B2B
112,2023-03,17,1313.5,Bakery,B2B
112,2023-04,176,12270.8,Bakery,B2B
112,2023-05,453,30662.1,Bakery,B2B
112,2023-06,251,17031.8,Bakery,B2B
112,2023-07,283,19288.0,Bakery,B2B
112,2023-08,364,24549.7,Bakery,B2B
112,2023-09,705,47565.7,Bakery,B2B
112,2023-10,290,19665.5,Bakery,B2B
112,2023-11,583,39288.9,Bakery,B2B
112,2023-12,792,52593.4,Bakery,B2B
112,2024-01,756,50879.2,Bakery,B2B
112,2024-02,931,62593.1,Bakery,B2B
112,2024-03,448,30362.8,Bakery,B2B
112,2024-04,709,47636.5,Bakery,B2B
112,2024-05,500,33501.0,Bakery,B2B
112,2020-08,1,68.69,Bakery,Ecomm
112,2020-10,1,68.69,Bakery,Ecomm
112,2020-11,1,68.69,Bakery,Ecomm
112,2021-01,2,130.84,Bakery,Ecomm
112,2021-02,1,68.07,Bakery,Ecomm
112,2021-10,1,68.69,Bakery,Ecomm
112,2021-12,1,40.19,Bakery,Ecomm
112,2022-01,1,41.19,Bakery,Ecomm
112,2022-02,1,55.14,Bakery,Ecomm
112,2022-05,1,62.62,Bakery,Ecomm
112,2022-07,1,62.62,Bakery,Ecomm
112,2022-09,6,373.04,Bakery,Ecomm
112,2022-11,2,123.19,Bakery,Ecomm
112,2023-01,1,62.04,Bakery,Ecomm
112,2023-02,1,57.95,Bakery,Ecomm
112,2023-07,1,80.73,Bakery,Ecomm
112,2023-08,1,80.53,Bakery,Ecomm
112,2023-09,1,82.8,Bakery,Ecomm
112,2023-11,2,165.54000000000002,Bakery,Ecomm
112,2023-12,1,80.61,Bakery,Ecomm
112,2024-01,1,82.02,Bakery,Ecomm
112,2024-02,1,77.61,Bakery,Ecomm
112,2024-03,1,80.51,Bakery,Ecomm
112,2019-03,20,775.0,Bakery,Export_Re-Export
112,2019-08,10,387.5,Bakery,Export_Re-Export
112,2020-06,20,775.0,Bakery,Export_Re-Export
112,2020-12,10,370.0,Bakery,Export_Re-Export
112,2021-01,5,185.0,Bakery,Export_Re-Export
112,2021-11,40,1387.0,Bakery,Export_Re-Export
112,2022-09,1,62.6,Bakery,Retail
112,2023-01,1,62.04,Bakery,Retail
112,2024-04,1,41.01,Bakery,Retail
116,2019-01,2,105.54,Bakery,B2B
116,2019-04,2,111.9,Bakery,B2B
116,2019-05,2,105.54,Bakery,B2B
116,2019-07,2,105.54,Bakery,B2B
116,2019-09,2,105.54,Bakery,B2B
116,2019-10,2,105.54,Bakery,B2B
116,2019-12,15,658.04,Bakery,B2B
116,2020-01,2,111.9,Bakery,B2B
116,2020-03,2,105.54,Bakery,B2B
116,2020-05,2,105.54,Bakery,B2B
116,2020-07,5,255.54,Bakery,B2B
116,2020-08,8,466.9,Bakery,B2B
116,2020-10,1,64.3,Bakery,B2B
116,2020-11,2,105.54,Bakery,B2B
116,2021-01,2,105.54,Bakery,B2B
116,2021-02,105,5423.6,Bakery,B2B
116,2021-07,22,1254.0,Bakery,B2B
116,2021-08,30,1710.0,Bakery,B2B
116,2021-09,41,2352.6,Bakery,B2B
116,2021-10,32,1824.0,Bakery,B2B
116,2021-11,39,2230.3,Bakery,B2B
116,2021-12,45,2912.4,Bakery,B2B
116,2022-01,24,1548.0,Bakery,B2B
116,2022-02,44,2738.0,Bakery,B2B
116,2022-03,35,2108.6,Bakery,B2B
116,2022-04,9,543.8,Bakery,B2B
116,2022-05,58,3455.6,Bakery,B2B
116,2022-06,36,2159.6,Bakery,B2B
116,2022-07,51,3256.0,Bakery,B2B
116,2022-08,39,2525.4,Bakery,B2B
116,2022-09,39,2518.8,Bakery,B2B
116,2022-10,55,3476.4,Bakery,B2B
116,2022-11,58,3780.6,Bakery,B2B
116,2022-12,48,3109.2,Bakery,B2B
116,2023-01,51,3306.0,Bakery,B2B
116,2023-02,28,1923.6,Bakery,B2B
116,2023-03,46,3318.7,Bakery,B2B
116,2023-04,51,3581.4,Bakery,B2B
116,2023-05,71,5087.6,Bakery,B2B
116,2023-06,22,1562.8,Bakery,B2B
116,2023-07,61,4303.9,Bakery,B2B
116,2023-08,222,15951.0,Bakery,B2B
116,2023-09,28,1967.5,Bakery,B2B
116,2023-10,66,4642.8,Bakery,B2B
116,2023-11,40,2830.0,Bakery,B2B
116,2023-12,61,4281.4,Bakery,B2B
116,2024-01,42,2947.5,Bakery,B2B
116,2024-02,67,4701.4,Bakery,B2B
116,2024-03,72,5062.8,Bakery,B2B
116,2024-04,74,5207.8,Bakery,B2B
116,2024-05,41,2884.0,Bakery,B2B
116,2024-07,59,4141.4,Bakery,B2B
116,2019-03,1,51.86,Bakery,Ecomm
116,2020-09,5,391.59,Bakery,Ecomm
116,2021-12,1,69.72,Bakery,Ecomm
116,2022-01,2,131.51,Bakery,Ecomm
116,2022-05,1,69.72,Bakery,Ecomm
116,2022-06,3,209.15,Bakery,Ecomm
116,2022-08,1,64.81,Bakery,Ecomm
116,2022-10,1,69.72,Bakery,Ecomm
116,2022-11,1,69.71,Bakery,Ecomm
116,2022-12,1,69.72,Bakery,Ecomm
116,2019-03,40,1460.0,Bakery,Export_Re-Export
116,2019-08,20,730.0,Bakery,Export_Re-Export
142,2018-11,1,0.0,Bakery,B2B
142,2019-01,69,658.5,Bakery,B2B
142,2019-02,48,442.0,Bakery,B2B
142,2019-03,62,546.75,Bakery,B2B
142,2019-04,106,863.75,Bakery,B2B
142,2019-05,120,982.5,Bakery,B2B
142,2019-06,65,519.58,Bakery,B2B
142,2019-07,65,505.12,Bakery,B2B
142,2019-08,61,468.34,Bakery,B2B
142,2019-09,58,464.42,Bakery,B2B
142,2019-10,56,455.5,Bakery,B2B
142,2019-11,63,557.39,Bakery,B2B
142,2019-12,87,726.97,Bakery,B2B
142,2020-01,64,532.96,Bakery,B2B
142,2020-02,34,299.62,Bakery,B2B
142,2020-03,48,437.4,Bakery,B2B
142,2020-04,64,608.62,Bakery,B2B
142,2020-05,58,524.28,Bakery,B2B
142,2020-06,79,725.16,Bakery,B2B
142,2020-07,94,819.12,Bakery,B2B
142,2020-08,97,842.3199999999999,Bakery,B2B
142,2020-09,82,763.0999999999999,Bakery,B2B
142,2020-10,49,404.92,Bakery,B2B
142,2020-11,107,986.88,Bakery,B2B
142,2020-12,175,1686.4,Bakery,B2B
142,2021-01,73,620.0,Bakery,B2B
142,2021-02,89,825.3,Bakery,B2B
142,2021-03,59,504.3,Bakery,B2B
142,2021-04,59,510.4,Bakery,B2B
142,2021-05,50,404.92,Bakery,B2B
142,2021-06,37,298.29999999999995,Bakery,B2B
142,2021-07,78,660.8,Bakery,B2B
142,2021-08,76,648.1,Bakery,B2B
142,2021-09,77,686.2,Bakery,B2B
142,2021-10,187,1716.12,Bakery,B2B
142,2021-11,107,959.32,Bakery,B2B
142,2021-12,2,18.9,Bakery,B2B
142,2022-01,1,13.3,Bakery,B2B
142,2022-02,154,1751.55,Bakery,B2B
142,2022-03,110,1258.0,Bakery,B2B
142,2022-04,169,1915.2,Bakery,B2B
142,2022-05,109,1275.2,Bakery,B2B
142,2022-06,99,1148.58,Bakery,B2B
142,2022-07,51,563.1,Bakery,B2B
142,2022-08,243,2746.8,Bakery,B2B
142,2022-09,295,3522.5,Bakery,B2B
142,2022-10,264,3209.2,Bakery,B2B
142,2022-11,292,3550.6,Bakery,B2B
142,2022-12,422,5137.95,Bakery,B2B
142,2023-01,2,26.6,Bakery,B2B
142,2023-02,22,279.3,Bakery,B2B
142,2023-03,15,203.9,Bakery,B2B
142,2023-04,16,215.7,Bakery,B2B
142,2023-05,19,256.4,Bakery,B2B
142,2023-06,11,143.7,Bakery,B2B
142,2023-07,393,4818.05,Bakery,B2B
142,2023-08,261,3115.5,Bakery,B2B
142,2023-09,237,2844.5,Bakery,B2B
142,2023-10,843,9992.9,Bakery,B2B
142,2023-11,652,7816.4,Bakery,B2B
142,2023-12,2515,33457.3,Bakery,B2B
142,2024-01,241,2899.2,Bakery,B2B
142,2024-02,253,3072.1,Bakery,B2B
142,2024-03,254,3043.7,Bakery,B2B
142,2024-04,308,3718.6,Bakery,B2B
142,2024-05,491,5830.6,Bakery,B2B
142,2024-07,150,1770.0,Bakery,B2B
142,2020-06,1,12.99,Bakery,Ecomm
142,2020-07,1,12.99,Bakery,Ecomm
142,2020-08,2,25.98,Bakery,Ecomm
142,2021-01,1,12.99,Bakery,Ecomm
142,2021-06,1,10.41,Bakery,Ecomm
142,2021-07,10,129.9,Bakery,Ecomm
142,2021-08,6,77.94,Bakery,Ecomm
142,2021-11,2,27.16,Bakery,Ecomm
142,2022-09,1,13.74,Bakery,Ecomm
142,2023-03,1,14.16,Bakery,Ecomm
142,2023-04,1,14.18,Bakery,Ecomm
142,2023-07,1,14.33,Bakery,Ecomm
142,2024-05,1,14.5,Bakery,Ecomm
142,2018-12,1,10.09,Bakery,Retail
142,2019-01,7,70.65,Bakery,Retail
142,2019-03,3,29.26,Bakery,Retail
142,2019-04,4,40.63,Bakery,Retail
142,2019-05,3,29.96,Bakery,Retail
142,2019-07,1,10.7,Bakery,Retail
142,2019-08,1,9.63,Bakery,Retail
142,2019-09,2,20.33,Bakery,Retail
142,2019-10,3,29.97,Bakery,Retail
142,2019-11,6,62.06,Bakery,Retail
142,2019-12,2,9.62,Bakery,Retail
142,2020-01,4,44.46,Bakery,Retail
142,2020-02,4,47.03,Bakery,Retail
142,2020-03,2,24.12,Bakery,Retail
142,2020-04,6,64.95,Bakery,Retail
142,2020-05,2,25.98,Bakery,Retail
142,2020-06,6,77.94,Bakery,Retail
142,2020-07,3,36.36,Bakery,Retail
142,2020-09,5,63.65,Bakery,Retail
142,2020-10,2,25.98,Bakery,Retail
142,2020-11,1,11.71,Bakery,Retail
142,2020-12,10,129.9,Bakery,Retail
142,2021-01,3,38.98,Bakery,Retail
142,2021-02,1,12.99,Bakery,Retail
142,2021-03,10,116.92,Bakery,Retail
142,2021-04,6,77.94,Bakery,Retail
142,2021-05,15,193.12,Bakery,Retail
142,2021-06,9,116.93,Bakery,Retail
142,2021-07,4,51.95,Bakery,Retail
142,2021-08,11,141.97,Bakery,Retail
142,2021-09,3,38.97,Bakery,Retail
142,2021-10,6,77.94,Bakery,Retail
142,2021-11,9,119.82,Bakery,Retail
142,2021-12,19,250.86,Bakery,Retail
142,2022-01,3,41.19,Bakery,Retail
142,2022-02,10,137.38,Bakery,Retail
142,2022-03,6,82.43,Bakery,Retail
142,2022-04,6,82.44,Bakery,Retail
142,2022-05,4,52.16,Bakery,Retail
142,2022-06,4,54.95,Bakery,Retail
142,2022-07,2,26.17,Bakery,Retail
142,2022-08,2,27.48,Bakery,Retail
142,2022-09,5,66.5,Bakery,Retail
142,2022-10,29,386.89,Bakery,Retail
142,2022-11,13,175.32999999999998,Bakery,Retail
142,2022-12,11,147.33,Bakery,Retail
142,2023-01,14,185.08,Bakery,Retail
142,2023-02,1,14.63,Bakery,Retail
142,2023-03,5,73.15,Bakery,Retail
142,2023-04,4,55.29,Bakery,Retail
142,2023-05,8,112.26,Bakery,Retail
142,2023-06,1,14.63,Bakery,Retail
142,2023-07,6,87.79,Bakery,Retail
142,2023-08,7,98.73,Bakery,Retail
142,2023-09,6,87.78,Bakery,Retail
142,2023-10,17,226.86,Bakery,Retail
142,2023-11,5,73.13,Bakery,Retail
142,2023-12,3,43.5,Bakery,Retail
142,2024-01,5,71.32,Bakery,Retail
142,2024-02,5,70.39,Bakery,Retail
142,2024-03,2,14.63,Bakery,Retail
142,2024-04,9,130.23,Bakery,Retail
142,2024-05,5,72.25,Bakery,Retail
158,2019-03,95,996.44,Bakery,B2B
158,2019-04,27,305.1,Bakery,B2B
158,2019-05,15,169.5,Bakery,B2B
158,2019-06,8,90.4,Bakery,B2B
158,2022-07,102,1435.76,Bakery,B2B
158,2022-08,227,2782.12,Bakery,B2B
158,2022-09,125,1532.02,Bakery,B2B
158,2023-08,693,9706.56,Bakery,B2B
158,2023-09,382,5647.92,Bakery,B2B
158,2023-10,474,6820.18,Bakery,B2B
158,2023-11,683,10148.82,Bakery,B2B
158,2023-12,962,14232.2,Bakery,B2B
158,2024-01,313,4710.6,Bakery,B2B
158,2024-02,758,11376.9,Bakery,B2B
158,2024-03,841,12570.62,Bakery,B2B
158,2024-04,306,4633.2,Bakery,B2B
158,2024-05,871,13069.8,Bakery,B2B
158,2019-04,58,655.4,Bakery,Export_Re-Export
172,2019-01,133,2246.95,Bakery,B2B
172,2019-02,85,1414.55,Bakery,B2B
172,2019-03,222,3668.4,Bakery,B2B
172,2019-04,436,7262.0,Bakery,B2B
172,2019-05,70,1231.2,Bakery,B2B
172,2021-01,25,367.0,Bakery,B2B
172,2021-02,428,7045.33,Bakery,B2B
172,2021-03,232,3934.25,Bakery,B2B
172,2021-04,36,648.5,Bakery,B2B
172,2021-05,40,720.85,Bakery,B2B
172,2021-06,55,965.3,Bakery,B2B
172,2021-07,59,1046.35,Bakery,B2B
172,2021-08,34,611.8,Bakery,B2B
172,2021-09,51,922.7,Bakery,B2B
172,2021-10,248,4162.75,Bakery,B2B
172,2021-11,6,110.1,Bakery,B2B
172,2021-12,799,13436.4,Bakery,B2B
