train_data_end,train_data_start,horizon,sku,year_month,final_perdiction,Channel,forecast_month,NetWeight,H1,H2,H3,H4,H5,CrossPlantStatus,LeadTime,ServiceLevel,MrpPurchaser,PdProductDescription,ServiceLevel_value,Standard_Dev,Variability,last_year_demand
,,5,110605,2024-10,0.0,Ecomm,2024-10,0.204,Dairy,Cream,Sour,Others,,AC,7,0.95,EVELYNTSEN,SOUR CREAM PREMIUM 35% / BULLA 200ML,1.65,181.32565296791964,1.3489819191661723,6.0
,,6,110605,2024-11,0.0,Ecomm,2024-11,0.204,Dairy,Cream,Sour,Others,,AC,7,0.95,EVELYNTSEN,SOUR CREAM PREMIUM 35% / BULLA 200ML,1.65,181.32565296791964,1.3489819191661723,
,,1,110620,2024-06,3.348482625,Ecomm,2024-06,0.200,Dairy,Butter,Unsalted,Lactic,,AC,90,0.95,ENLIM,BUTTER UNSALTED/GRAND FERMAGE 200G,1.65,403.8945957108667,0.7749320715864672,
,,2,110620,2024-07,3.348482625,Ecomm,2024-07,0.200,Dairy,Butter,Unsalted,Lactic,,AC,90,0.95,ENLIM,BUTTER UNSALTED/GRAND FERMAGE 200G,1.65,403.8945957108667,0.7749320715864672,
,,3,110620,2024-08,3.348482625,Ecomm,2024-08,0.200,Dairy,Butter,Unsalted,Lactic,,AC,90,0.95,ENLIM,BUTTER UNSALTED/GRAND FERMAGE 200G,1.65,403.8945957108667,0.7749320715864672,
,,4,110620,2024-09,3.348482625,Ecomm,2024-09,0.200,Dairy,Butter,Unsalted,Lactic,,AC,90,0.95,ENLIM,BUTTER UNSALTED/GRAND FERMAGE 200G,1.65,403.8945957108667,0.7749320715864672,
,,5,110620,2024-10,3.348482625,Ecomm,2024-10,0.200,Dairy,Butter,Unsalted,Lactic,,AC,90,0.95,ENLIM,BUTTER UNSALTED/GRAND FERMAGE 200G,1.65,403.8945957108667,0.7749320715864672,
,,6,110620,2024-11,3.348482625,Ecomm,2024-11,0.200,Dairy,Butter,Unsalted,Lactic,,AC,90,0.95,ENLIM,BUTTER UNSALTED/GRAND FERMAGE 200G,1.65,403.8945957108667,0.7749320715864672,1.0
,,1,9305,2024-06,0.0,Export_Re-Export,2024-06,0.170,Dairy,Cream,Others,Others,,AC,7,0.95,HAZEL,CREAM PURE DAIRY STERILISED/NESTLE 170G,1.65,214.70520875532267,0.7748852633005727,
,,2,9305,2024-07,0.0,Export_Re-Export,2024-07,0.170,Dairy,Cream,Others,Others,,AC,7,0.95,HAZEL,CREAM PURE DAIRY STERILISED/NESTLE 170G,1.65,214.70520875532267,0.7748852633005727,
,,3,9305,2024-08,0.0,Export_Re-Export,2024-08,0.170,Dairy,Cream,Others,Others,,AC,7,0.95,HAZEL,CREAM PURE DAIRY STERILISED/NESTLE 170G,1.65,214.70520875532267,0.7748852633005727,
,,4,9305,2024-09,0.0,Export_Re-Export,2024-09,0.170,Dairy,Cream,Others,Others,,AC,7,0.95,HAZEL,CREAM PURE DAIRY STERILISED/NESTLE 170G,1.65,214.70520875532267,0.7748852633005727,
,,5,9305,2024-10,0.0,Export_Re-Export,2024-10,0.170,Dairy,Cream,Others,Others,,AC,7,0.95,HAZEL,CREAM PURE DAIRY STERILISED/NESTLE 170G,1.65,214.70520875532267,0.7748852633005727,
,,6,9305,2024-11,0.0,Export_Re-Export,2024-11,0.170,Dairy,Cream,Others,Others,,AC,7,0.95,HAZEL,CREAM PURE DAIRY STERILISED/NESTLE 170G,1.65,214.70520875532267,0.7748852633005727,
,,1,11921,2024-06,0.0,Export_Re-Export,2024-06,0.500,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,JASYLN,ICE CREAM PWD VANILLA REDMAN 500G,1.65,200.96706197782763,0.5030716480870823,
,,2,11921,2024-07,0.0,Export_Re-Export,2024-07,0.500,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,JASYLN,ICE CREAM PWD VANILLA REDMAN 500G,1.65,200.96706197782763,0.5030716480870823,
,,3,11921,2024-08,0.0,Export_Re-Export,2024-08,0.500,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,JASYLN,ICE CREAM PWD VANILLA REDMAN 500G,1.65,200.96706197782763,0.5030716480870823,
,,4,11921,2024-09,0.0,Export_Re-Export,2024-09,0.500,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,JASYLN,ICE CREAM PWD VANILLA REDMAN 500G,1.65,200.96706197782763,0.5030716480870823,
,,5,11921,2024-10,0.0,Export_Re-Export,2024-10,0.500,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,JASYLN,ICE CREAM PWD VANILLA REDMAN 500G,1.65,200.96706197782763,0.5030716480870823,
,,6,11921,2024-11,0.0,Export_Re-Export,2024-11,0.500,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,JASYLN,ICE CREAM PWD VANILLA REDMAN 500G,1.65,200.96706197782763,0.5030716480870823,
,,1,55976,2024-06,0.0,Export_Re-Export,2024-06,0.250,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED ROLL/GILLOT 250G,1.65,52.26046944552514,0.23685854534773904,
,,2,55976,2024-07,0.0,Export_Re-Export,2024-07,0.250,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED ROLL/GILLOT 250G,1.65,52.26046944552514,0.23685854534773904,
,,3,55976,2024-08,0.0,Export_Re-Export,2024-08,0.250,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED ROLL/GILLOT 250G,1.65,52.26046944552514,0.23685854534773904,
,,4,55976,2024-09,0.0,Export_Re-Export,2024-09,0.250,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED ROLL/GILLOT 250G,1.65,52.26046944552514,0.23685854534773904,
,,5,55976,2024-10,0.0,Export_Re-Export,2024-10,0.250,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED ROLL/GILLOT 250G,1.65,52.26046944552514,0.23685854534773904,
,,6,55976,2024-11,0.0,Export_Re-Export,2024-11,0.250,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED ROLL/GILLOT 250G,1.65,52.26046944552514,0.23685854534773904,
,,1,60633,2024-06,0.0,Export_Re-Export,2024-06,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ZHUANGZHI,YOGHURT GREEK STYLE/FARMERS UNION 500G,1.65,124.4906689943735,0.6820659050754629,
,,2,60633,2024-07,0.0,Export_Re-Export,2024-07,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ZHUANGZHI,YOGHURT GREEK STYLE/FARMERS UNION 500G,1.65,124.4906689943735,0.6820659050754629,
,,3,60633,2024-08,0.0,Export_Re-Export,2024-08,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ZHUANGZHI,YOGHURT GREEK STYLE/FARMERS UNION 500G,1.65,124.4906689943735,0.6820659050754629,
,,4,60633,2024-09,0.0,Export_Re-Export,2024-09,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ZHUANGZHI,YOGHURT GREEK STYLE/FARMERS UNION 500G,1.65,124.4906689943735,0.6820659050754629,
,,5,60633,2024-10,0.0,Export_Re-Export,2024-10,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ZHUANGZHI,YOGHURT GREEK STYLE/FARMERS UNION 500G,1.65,124.4906689943735,0.6820659050754629,
,,6,60633,2024-11,0.0,Export_Re-Export,2024-11,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ZHUANGZHI,YOGHURT GREEK STYLE/FARMERS UNION 500G,1.65,124.4906689943735,0.6820659050754629,
,,1,62240,2024-06,0.8333333333333334,Export_Re-Export,2024-06,0.200,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 200G,1.65,156.81296715089178,0.5144107307141182,
,,2,62240,2024-07,0.8333333333333334,Export_Re-Export,2024-07,0.200,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 200G,1.65,156.81296715089178,0.5144107307141182,
,,3,62240,2024-08,0.8333333333333334,Export_Re-Export,2024-08,0.200,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 200G,1.65,156.81296715089178,0.5144107307141182,
,,4,62240,2024-09,0.8333333333333334,Export_Re-Export,2024-09,0.200,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 200G,1.65,156.81296715089178,0.5144107307141182,
,,5,62240,2024-10,0.8333333333333334,Export_Re-Export,2024-10,0.200,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 200G,1.65,156.81296715089178,0.5144107307141182,
,,6,62240,2024-11,0.8333333333333334,Export_Re-Export,2024-11,0.200,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 200G,1.65,156.81296715089178,0.5144107307141182,
,,1,63334,2024-06,0.0,Export_Re-Export,2024-06,0.390,Dairy,Cream Compound,Others,Others,,AC,23,0.95,ENLIM,CONDENSED SWEETENED F/MILK/JERSEY 390G,1.65,533.5739623832233,0.5637694543586738,
,,2,63334,2024-07,0.0,Export_Re-Export,2024-07,0.390,Dairy,Cream Compound,Others,Others,,AC,23,0.95,ENLIM,CONDENSED SWEETENED F/MILK/JERSEY 390G,1.65,533.5739623832233,0.5637694543586738,
,,3,63334,2024-08,0.0,Export_Re-Export,2024-08,0.390,Dairy,Cream Compound,Others,Others,,AC,23,0.95,ENLIM,CONDENSED SWEETENED F/MILK/JERSEY 390G,1.65,533.5739623832233,0.5637694543586738,
,,4,63334,2024-09,0.0,Export_Re-Export,2024-09,0.390,Dairy,Cream Compound,Others,Others,,AC,23,0.95,ENLIM,CONDENSED SWEETENED F/MILK/JERSEY 390G,1.65,533.5739623832233,0.5637694543586738,
,,5,63334,2024-10,0.0,Export_Re-Export,2024-10,0.390,Dairy,Cream Compound,Others,Others,,AC,23,0.95,ENLIM,CONDENSED SWEETENED F/MILK/JERSEY 390G,1.65,533.5739623832233,0.5637694543586738,
,,6,63334,2024-11,0.0,Export_Re-Export,2024-11,0.390,Dairy,Cream Compound,Others,Others,,AC,23,0.95,ENLIM,CONDENSED SWEETENED F/MILK/JERSEY 390G,1.65,533.5739623832233,0.5637694543586738,
,,1,65031,2024-06,0.0,Export_Re-Export,2024-06,0.250,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED ROLL/GILLOT 250G,1.65,94.8028304781385,0.32569338490496946,
,,2,65031,2024-07,0.0,Export_Re-Export,2024-07,0.250,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED ROLL/GILLOT 250G,1.65,94.8028304781385,0.32569338490496946,
,,3,65031,2024-08,0.0,Export_Re-Export,2024-08,0.250,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED ROLL/GILLOT 250G,1.65,94.8028304781385,0.32569338490496946,
,,4,65031,2024-09,0.0,Export_Re-Export,2024-09,0.250,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED ROLL/GILLOT 250G,1.65,94.8028304781385,0.32569338490496946,
,,5,65031,2024-10,0.0,Export_Re-Export,2024-10,0.250,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED ROLL/GILLOT 250G,1.65,94.8028304781385,0.32569338490496946,
,,6,65031,2024-11,0.0,Export_Re-Export,2024-11,0.250,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED ROLL/GILLOT 250G,1.65,94.8028304781385,0.32569338490496946,
,,1,66139,2024-06,1.3333333333333333,Export_Re-Export,2024-06,0.330,Dairy,Dairy Powder,Whey Protein Powder,Others,,AC,68,0.95,LESTER SEOW,WHEY PROTEIN CONCENTRATE 12OZ,1.65,38.58959272480945,0.6090529154799471,
,,2,66139,2024-07,1.3333333333333333,Export_Re-Export,2024-07,0.330,Dairy,Dairy Powder,Whey Protein Powder,Others,,AC,68,0.95,LESTER SEOW,WHEY PROTEIN CONCENTRATE 12OZ,1.65,38.58959272480945,0.6090529154799471,24.0
,,3,66139,2024-08,1.3333333333333333,Export_Re-Export,2024-08,0.330,Dairy,Dairy Powder,Whey Protein Powder,Others,,AC,68,0.95,LESTER SEOW,WHEY PROTEIN CONCENTRATE 12OZ,1.65,38.58959272480945,0.6090529154799471,
,,4,66139,2024-09,1.3333333333333333,Export_Re-Export,2024-09,0.330,Dairy,Dairy Powder,Whey Protein Powder,Others,,AC,68,0.95,LESTER SEOW,WHEY PROTEIN CONCENTRATE 12OZ,1.65,38.58959272480945,0.6090529154799471,
,,5,66139,2024-10,1.3333333333333333,Export_Re-Export,2024-10,0.330,Dairy,Dairy Powder,Whey Protein Powder,Others,,AC,68,0.95,LESTER SEOW,WHEY PROTEIN CONCENTRATE 12OZ,1.65,38.58959272480945,0.6090529154799471,
,,6,66139,2024-11,1.3333333333333333,Export_Re-Export,2024-11,0.330,Dairy,Dairy Powder,Whey Protein Powder,Others,,AC,68,0.95,LESTER SEOW,WHEY PROTEIN CONCENTRATE 12OZ,1.65,38.58959272480945,0.6090529154799471,24.0
,,1,67048,2024-06,0.7001215,Export_Re-Export,2024-06,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD STRAWBERRY REDMAN 400G,1.65,8.786922100485471,1.0076745528079667,
,,2,67048,2024-07,0.7001215,Export_Re-Export,2024-07,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD STRAWBERRY REDMAN 400G,1.65,8.786922100485471,1.0076745528079667,
,,3,67048,2024-08,0.7001215,Export_Re-Export,2024-08,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD STRAWBERRY REDMAN 400G,1.65,8.786922100485471,1.0076745528079667,
,,4,67048,2024-09,0.7001215,Export_Re-Export,2024-09,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD STRAWBERRY REDMAN 400G,1.65,8.786922100485471,1.0076745528079667,
,,5,67048,2024-10,0.7001215,Export_Re-Export,2024-10,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD STRAWBERRY REDMAN 400G,1.65,8.786922100485471,1.0076745528079667,
,,6,67048,2024-11,0.7001215,Export_Re-Export,2024-11,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD STRAWBERRY REDMAN 400G,1.65,8.786922100485471,1.0076745528079667,
,,1,67049,2024-06,0.7001215,Export_Re-Export,2024-06,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD VANILLA REDMAN 400G,1.65,35.7035012288711,0.6194222975168476,
,,2,67049,2024-07,0.7001215,Export_Re-Export,2024-07,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD VANILLA REDMAN 400G,1.65,35.7035012288711,0.6194222975168476,
,,3,67049,2024-08,0.7001215,Export_Re-Export,2024-08,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD VANILLA REDMAN 400G,1.65,35.7035012288711,0.6194222975168476,1.0
,,4,67049,2024-09,0.7001215,Export_Re-Export,2024-09,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD VANILLA REDMAN 400G,1.65,35.7035012288711,0.6194222975168476,
,,5,67049,2024-10,0.7001215,Export_Re-Export,2024-10,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD VANILLA REDMAN 400G,1.65,35.7035012288711,0.6194222975168476,
,,6,67049,2024-11,0.7001215,Export_Re-Export,2024-11,0.400,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD VANILLA REDMAN 400G,1.65,35.7035012288711,0.6194222975168476,
,,1,68348,2024-06,0.0,Export_Re-Export,2024-06,5.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/REDMAN 5KG,1.65,134.9005436114573,1.994390059305992,
,,2,68348,2024-07,0.0,Export_Re-Export,2024-07,5.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/REDMAN 5KG,1.65,134.9005436114573,1.994390059305992,
,,3,68348,2024-08,0.0,Export_Re-Export,2024-08,5.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/REDMAN 5KG,1.65,134.9005436114573,1.994390059305992,
,,4,68348,2024-09,0.0,Export_Re-Export,2024-09,5.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/REDMAN 5KG,1.65,134.9005436114573,1.994390059305992,
,,5,68348,2024-10,0.0,Export_Re-Export,2024-10,5.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/REDMAN 5KG,1.65,134.9005436114573,1.994390059305992,
,,6,68348,2024-11,0.0,Export_Re-Export,2024-11,5.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/REDMAN 5KG,1.65,134.9005436114573,1.994390059305992,
,,1,68349,2024-06,0.0,Export_Re-Export,2024-06,5.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/REDMAN 5KG,1.65,172.4441165518073,3.604601098490955,
,,2,68349,2024-07,0.0,Export_Re-Export,2024-07,5.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/REDMAN 5KG,1.65,172.4441165518073,3.604601098490955,
,,3,68349,2024-08,0.0,Export_Re-Export,2024-08,5.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/REDMAN 5KG,1.65,172.4441165518073,3.604601098490955,
,,4,68349,2024-09,0.0,Export_Re-Export,2024-09,5.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/REDMAN 5KG,1.65,172.4441165518073,3.604601098490955,
,,5,68349,2024-10,0.0,Export_Re-Export,2024-10,5.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/REDMAN 5KG,1.65,172.4441165518073,3.604601098490955,
,,6,68349,2024-11,0.0,Export_Re-Export,2024-11,5.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/REDMAN 5KG,1.65,172.4441165518073,3.604601098490955,
,,1,100908,2024-06,0.0,Export_Re-Export,2024-06,0.200,Dairy,Dairy Powder,Others,Others,,AC,60,0.95,HAZEL,BUTTERMILK PWD/TOMIZ 200G,1.65,9.898989847454134,1.1457164175294137,
,,2,100908,2024-07,0.0,Export_Re-Export,2024-07,0.200,Dairy,Dairy Powder,Others,Others,,AC,60,0.95,HAZEL,BUTTERMILK PWD/TOMIZ 200G,1.65,9.898989847454134,1.1457164175294137,
,,3,100908,2024-08,0.0,Export_Re-Export,2024-08,0.200,Dairy,Dairy Powder,Others,Others,,AC,60,0.95,HAZEL,BUTTERMILK PWD/TOMIZ 200G,1.65,9.898989847454134,1.1457164175294137,
,,4,100908,2024-09,0.0,Export_Re-Export,2024-09,0.200,Dairy,Dairy Powder,Others,Others,,AC,60,0.95,HAZEL,BUTTERMILK PWD/TOMIZ 200G,1.65,9.898989847454134,1.1457164175294137,
,,5,100908,2024-10,0.0,Export_Re-Export,2024-10,0.200,Dairy,Dairy Powder,Others,Others,,AC,60,0.95,HAZEL,BUTTERMILK PWD/TOMIZ 200G,1.65,9.898989847454134,1.1457164175294137,
,,6,100908,2024-11,0.0,Export_Re-Export,2024-11,0.200,Dairy,Dairy Powder,Others,Others,,AC,60,0.95,HAZEL,BUTTERMILK PWD/TOMIZ 200G,1.65,9.898989847454134,1.1457164175294137,
,,1,103642,2024-06,2.833333333333333,Export_Re-Export,2024-06,0.620,Dairy,Dairy Powder,Others,Others,,AC,68,0.95,LESTER SEOW,MILK POWDER BUTTERMILK 22OZ,1.65,26.579942312453074,0.5415636167981475,
,,2,103642,2024-07,2.833333333333333,Export_Re-Export,2024-07,0.620,Dairy,Dairy Powder,Others,Others,,AC,68,0.95,LESTER SEOW,MILK POWDER BUTTERMILK 22OZ,1.65,26.579942312453074,0.5415636167981475,
,,3,103642,2024-08,2.833333333333333,Export_Re-Export,2024-08,0.620,Dairy,Dairy Powder,Others,Others,,AC,68,0.95,LESTER SEOW,MILK POWDER BUTTERMILK 22OZ,1.65,26.579942312453074,0.5415636167981475,
,,4,103642,2024-09,2.833333333333333,Export_Re-Export,2024-09,0.620,Dairy,Dairy Powder,Others,Others,,AC,68,0.95,LESTER SEOW,MILK POWDER BUTTERMILK 22OZ,1.65,26.579942312453074,0.5415636167981475,
,,5,103642,2024-10,2.833333333333333,Export_Re-Export,2024-10,0.620,Dairy,Dairy Powder,Others,Others,,AC,68,0.95,LESTER SEOW,MILK POWDER BUTTERMILK 22OZ,1.65,26.579942312453074,0.5415636167981475,
,,6,103642,2024-11,2.833333333333333,Export_Re-Export,2024-11,0.620,Dairy,Dairy Powder,Others,Others,,AC,68,0.95,LESTER SEOW,MILK POWDER BUTTERMILK 22OZ,1.65,26.579942312453074,0.5415636167981475,4.0
,,1,104778,2024-06,0.0,Export_Re-Export,2024-06,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ENLIM,YOGHURT NATURAL/ALVAS 500ML,1.65,117.56263578762317,0.6023910421583478,
,,2,104778,2024-07,0.0,Export_Re-Export,2024-07,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ENLIM,YOGHURT NATURAL/ALVAS 500ML,1.65,117.56263578762317,0.6023910421583478,
,,3,104778,2024-08,0.0,Export_Re-Export,2024-08,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ENLIM,YOGHURT NATURAL/ALVAS 500ML,1.65,117.56263578762317,0.6023910421583478,
,,4,104778,2024-09,0.0,Export_Re-Export,2024-09,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ENLIM,YOGHURT NATURAL/ALVAS 500ML,1.65,117.56263578762317,0.6023910421583478,
,,5,104778,2024-10,0.0,Export_Re-Export,2024-10,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ENLIM,YOGHURT NATURAL/ALVAS 500ML,1.65,117.56263578762317,0.6023910421583478,
,,6,104778,2024-11,0.0,Export_Re-Export,2024-11,0.500,Dairy,Cream,Yoghurt,Others,,AC,7,0.95,ENLIM,YOGHURT NATURAL/ALVAS 500ML,1.65,117.56263578762317,0.6023910421583478,
,,1,106412,2024-06,0.0,Export_Re-Export,2024-06,0.454,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 454G,1.65,109.57070776443858,1.2223416751945402,
,,2,106412,2024-07,0.0,Export_Re-Export,2024-07,0.454,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 454G,1.65,109.57070776443858,1.2223416751945402,
,,3,106412,2024-08,0.0,Export_Re-Export,2024-08,0.454,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 454G,1.65,109.57070776443858,1.2223416751945402,
,,4,106412,2024-09,0.0,Export_Re-Export,2024-09,0.454,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 454G,1.65,109.57070776443858,1.2223416751945402,
,,5,106412,2024-10,0.0,Export_Re-Export,2024-10,0.454,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 454G,1.65,109.57070776443858,1.2223416751945402,
,,6,106412,2024-11,0.0,Export_Re-Export,2024-11,0.454,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 454G,1.65,109.57070776443858,1.2223416751945402,
,,1,106413,2024-06,0.0,Export_Re-Export,2024-06,1.000,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 1KG,1.65,41.256635829888026,0.9621416937940304,
,,2,106413,2024-07,0.0,Export_Re-Export,2024-07,1.000,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 1KG,1.65,41.256635829888026,0.9621416937940304,
,,3,106413,2024-08,0.0,Export_Re-Export,2024-08,1.000,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 1KG,1.65,41.256635829888026,0.9621416937940304,
,,4,106413,2024-09,0.0,Export_Re-Export,2024-09,1.000,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 1KG,1.65,41.256635829888026,0.9621416937940304,
,,5,106413,2024-10,0.0,Export_Re-Export,2024-10,1.000,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 1KG,1.65,41.256635829888026,0.9621416937940304,
,,6,106413,2024-11,0.0,Export_Re-Export,2024-11,1.000,Dairy,Butter,Salted,Sweet Cream,,AC,30,0.95,ENLIM,BUTTER SALTED/WIJSMAN 1KG,1.65,41.256635829888026,0.9621416937940304,
,,1,9199,2024-06,15.833333333333334,Retail,2024-06,0.300,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD CHOCOLATE REDMAN 300G,1.65,21.54630672141593,1.2734223830624072,6.0
,,2,9199,2024-07,15.833333333333334,Retail,2024-07,0.300,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD CHOCOLATE REDMAN 300G,1.65,21.54630672141593,1.2734223830624072,6.0
,,3,9199,2024-08,15.833333333333334,Retail,2024-08,0.300,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD CHOCOLATE REDMAN 300G,1.65,21.54630672141593,1.2734223830624072,8.0
,,4,9199,2024-09,15.833333333333334,Retail,2024-09,0.300,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD CHOCOLATE REDMAN 300G,1.65,21.54630672141593,1.2734223830624072,53.0
,,5,9199,2024-10,15.833333333333334,Retail,2024-10,0.300,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD CHOCOLATE REDMAN 300G,1.65,21.54630672141593,1.2734223830624072,15.0
,,6,9199,2024-11,15.833333333333334,Retail,2024-11,0.300,Dairy,Dairy Powder,Others,Others,,AC,1,0.95,EVITA CHANG,ICE CREAM PWD CHOCOLATE REDMAN 300G,1.65,21.54630672141593,1.2734223830624072,11.0
,,1,9305,2024-06,68.5,Retail,2024-06,0.170,Dairy,Cream,Others,Others,,AC,7,0.95,HAZEL,CREAM PURE DAIRY STERILISED/NESTLE 170G,1.65,214.70520875532267,0.7748852633005727,157.0
